Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-02-01,14:47:00,232,0,240670,1e3,0,0,0
2007-02-01,14:48:00,230,0,240650,1e3,0,0,0
2007-02-01,14:49:00,276,0,240590,1200,0,0,0
2007-02-01,14:50:00,344,138,241100,1600,0,0,0
2007-02-01,14:51:00,342,140,241750,1600,0,0,0
2007-02-01,14:52:00,342,148,242980,1600,0,0,0
2007-02-01,14:53:00,340,146,242850,1600,0,0,0
2007-02-01,14:54:00,340,148,243240,1600,0,0,0
2007-02-01,14:55:00,336,146,242640,1400,0,0,0
2007-02-01,14:56:00,336,146,242560,1400,0,0,0
2007-02-01,14:57:00,334,144,242320,1400,0,0,0
2007-02-01,14:58:00,332,144,242270,1400,0,0,0
2007-02-01,14:59:00,330,140,241430,1400,0,0,0
2007-02-01,15:00:00,328,140,241240,1400,0,0,0
2007-02-01,15:01:00,330,144,241910,1400,0,0,0
2007-02-01,15:02:00,374,182,241820,1800,0,0,0
2007-02-01,15:03:00,406,248,241680,2e3,0,0,0
2007-02-01,15:04:00,406,248,241830,2e3,0,0,0
2007-02-01,15:05:00,352,172,242020,1600,0,0,0
2007-02-01,15:06:00,310,112,241640,1400,0,0,0
2007-02-01,15:07:00,308,106,240530,1400,0,0,0
2007-02-01,15:08:00,308,110,241430,1400,0,0,0
2007-02-01,15:09:00,306,110,241670,1400,0,0,0
2007-02-01,15:10:00,304,110,241460,1400,0,0,0
2007-02-01,15:11:00,304,110,241270,1400,0,0,0
2007-02-01,15:12:00,300,104,240050,1400,0,0,0
2007-02-01,15:13:00,302,106,240670,1400,0,0,0
2007-02-01,15:14:00,234,0,241060,1e3,0,0,0
2007-02-01,15:15:00,234,0,241620,1e3,0,0,0
2007-02-01,15:16:00,232,0,241040,1e3,0,0,0
2007-02-01,15:17:00,232,0,241140,1e3,0,0,0
2007-02-01,15:18:00,234,0,241810,1e3,0,0,0
2007-02-01,15:19:00,238,0,243340,1e3,0,0,0
2007-02-01,15:20:00,236,0,242950,1e3,0,0,0
2007-02-01,15:21:00,234,0,241700,1e3,0,0,0
2007-02-01,15:22:00,236,0,242810,1e3,0,0,0
2007-02-01,15:23:00,236,0,243160,1e3,0,0,0
2007-02-01,15:24:00,236,0,242720,1e3,0,0,0
2007-02-01,15:25:00,236,0,242860,1e3,0,0,0
2007-02-01,15:26:00,236,0,242460,1e3,0,0,0
2007-02-01,15:27:00,238,0,243240,1e3,0,0,0
2007-02-01,15:28:00,234,0,242180,1e3,0,0,0
2007-02-01,15:29:00,238,0,243810,1e3,0,0,0
2007-02-01,15:30:00,318,100,244390,1400,0,0,0
2007-02-01,15:31:00,350,154,244160,1600,0,0,0
2007-02-01,15:32:00,346,154,244180,1600,0,0,0
2007-02-01,15:33:00,344,150,243480,1600,0,0,0
2007-02-01,15:34:00,344,154,244090,1600,0,0,0
2007-02-01,15:35:00,340,152,243740,1600,0,0,0
2007-02-01,15:36:00,340,154,244190,1600,0,0,0
2007-02-01,15:37:00,340,158,244620,1600,0,0,0
2007-02-01,15:38:00,338,158,244630,1600,0,0,0
2007-02-01,15:39:00,336,152,243580,1400,0,0,0
2007-02-01,15:40:00,334,148,243040,1400,0,0,0
2007-02-01,15:41:00,332,146,242680,1400,0,0,0
2007-02-01,15:42:00,334,152,243850,1400,0,0,0
2007-02-01,15:43:00,332,148,243130,1400,0,0,0
2007-02-01,15:44:00,334,152,243930,1400,0,0,0
2007-02-01,15:45:00,326,142,243960,1400,0,0,0
2007-02-01,15:46:00,238,0,243390,1e3,0,0,0
2007-02-01,15:47:00,238,0,243460,1e3,0,0,0
2007-02-01,15:48:00,240,0,244400,1e3,0,0,0
2007-02-01,15:49:00,242,0,244280,1e3,0,0,0
2007-02-01,15:50:00,324,100,244150,1600,0,0,0
2007-02-01,15:51:00,322,118,243180,1400,0,0,0
2007-02-01,15:52:00,318,118,243240,1400,0,0,0
2007-02-01,15:53:00,312,114,242640,1400,0,0,0
2007-02-01,15:54:00,312,116,242920,1400,0,0,0
2007-02-01,15:55:00,310,112,242150,1400,0,0,0
2007-02-01,15:56:00,310,116,242900,1400,0,0,0
2007-02-01,15:57:00,308,116,243e3,1400,0,0,0
2007-02-01,15:58:00,308,116,243100,1400,0,0,0
2007-02-01,15:59:00,308,116,243100,1400,0,0,0
2007-02-01,16:00:00,308,120,243700,1400,0,0,0
2007-02-01,16:01:00,240,0,243110,1e3,0,0,0
2007-02-01,16:02:00,236,0,243150,1e3,0,0,0
2007-02-01,16:03:00,236,0,242950,1e3,0,0,0
2007-02-01,16:04:00,240,0,243320,1e3,0,0,0
2007-02-01,16:05:00,244,0,243140,1e3,0,0,0
2007-02-01,16:06:00,244,0,242880,1e3,0,0,0
2007-02-01,16:07:00,244,0,243070,1e3,0,0,0
2007-02-01,16:08:00,244,0,243030,1e3,0,0,0
2007-02-01,16:09:00,240,0,241340,1e3,0,0,0
2007-02-01,16:10:00,240,0,241090,1e3,0,0,0
2007-02-01,16:11:00,300,66,242090,1400,0,0,0
2007-02-01,16:12:00,346,142,242060,1600,0,0,0
2007-02-01,16:13:00,380,176,241970,1800,0,0,0
2007-02-01,16:14:00,422,268,242180,2e3,0,0,0
2007-02-01,16:15:00,424,272,242910,2e3,0,2e3,0
2007-02-01,16:16:00,422,276,243200,2e3,0,1e3,0
2007-02-01,16:17:00,420,274,242820,2e3,0,2e3,0
2007-02-01,16:18:00,420,274,242900,2e3,0,1e3,0
2007-02-01,16:19:00,420,268,242050,2e3,0,1e3,0
2007-02-01,16:20:00,424,270,242350,2e3,0,2e3,0
2007-02-01,16:21:00,422,270,242250,2e3,0,1e3,0
2007-02-01,16:22:00,422,272,242550,2e3,0,2e3,0
2007-02-01,16:23:00,424,278,243490,2e3,0,1e3,0
2007-02-01,16:24:00,422,276,243350,2e3,0,1e3,0
2007-02-01,16:25:00,420,274,243120,2e3,0,2e3,0
2007-02-01,16:26:00,420,276,243230,2e3,0,1e3,0
2007-02-01,16:27:00,338,158,243290,1600,0,2e3,0
2007-02-01,16:28:00,320,134,242610,1400,0,1e3,0
2007-02-01,16:29:00,314,132,242320,1400,0,1e3,0
2007-02-01,16:30:00,312,132,242260,1400,0,1e3,0
2007-02-01,16:31:00,310,128,241740,1400,0,2e3,0
2007-02-01,16:32:00,308,124,240830,1400,0,1e3,0
2007-02-01,16:33:00,308,126,241050,1400,0,1e3,0
2007-02-01,16:34:00,312,130,241860,1400,0,2e3,0
2007-02-01,16:35:00,316,132,242360,1400,0,1e3,0
2007-02-01,16:36:00,314,130,242030,1400,0,1e3,0
2007-02-01,16:37:00,390,212,242040,2e3,0,1e3,0
2007-02-01,16:38:00,390,238,242280,1800,0,1e3,0
2007-02-01,16:39:00,392,240,242750,1800,0,2e3,0
2007-02-01,16:40:00,390,240,242600,1800,0,1e3,0
2007-02-01,16:41:00,390,244,243260,1800,0,1e3,0
2007-02-01,16:42:00,390,242,243150,1800,0,1e3,0
2007-02-01,16:43:00,324,138,243080,1400,0,1e3,0
2007-02-01,16:44:00,308,118,243120,1400,0,0,0
2007-02-01,16:45:00,308,120,243520,1400,0,0,0
2007-02-01,16:46:00,306,118,243100,1400,0,0,0
2007-02-01,16:47:00,306,120,243470,1400,0,0,0
2007-02-01,16:48:00,248,0,243800,1e3,0,0,0
2007-02-01,16:49:00,240,0,243440,1e3,0,0,0
2007-02-01,16:50:00,244,0,243540,1e3,0,0,0
2007-02-01,16:51:00,244,0,243910,1e3,0,0,0
2007-02-01,16:52:00,276,0,244050,1200,0,0,0
2007-02-01,16:53:00,356,152,243700,1600,0,0,0
2007-02-01,16:54:00,352,148,243210,1600,0,0,0
2007-02-01,16:55:00,350,150,243360,1600,0,0,0
2007-02-01,16:56:00,348,152,243940,1600,0,0,0
2007-02-01,16:57:00,342,158,244890,1600,0,0,0
2007-02-01,16:58:00,342,160,245300,1600,0,0,0
2007-02-01,16:59:00,342,160,245340,1600,0,0,0
2007-02-01,17:00:00,340,160,245320,1600,0,0,0
2007-02-01,17:01:00,336,152,243870,1400,0,0,0
2007-02-01,17:02:00,334,152,243910,1400,0,0,0
2007-02-01,17:03:00,332,148,243310,1400,0,0,0
2007-02-01,17:04:00,334,150,243310,1400,0,0,0
2007-02-01,17:05:00,336,146,242630,1400,0,0,0
2007-02-01,17:06:00,334,144,241890,1400,0,0,0
2007-02-01,17:07:00,332,138,240910,1400,0,0,0
2007-02-01,17:08:00,282,70,240770,1200,0,0,0
2007-02-01,17:09:00,232,0,240830,1e3,0,0,0
2007-02-01,17:10:00,232,0,240900,1e3,0,0,0
2007-02-01,17:11:00,234,0,242090,1e3,0,0,0
2007-02-01,17:12:00,234,0,242600,1e3,0,0,0
2007-02-01,17:13:00,234,0,242070,1e3,0,0,0
2007-02-01,17:14:00,232,0,241630,1e3,0,0,0
2007-02-01,17:15:00,234,0,241960,1e3,0,0,0
2007-02-01,17:16:00,232,0,241570,1e3,0,0,0
2007-02-01,17:17:00,232,0,241390,1e3,0,0,0
2007-02-01,17:18:00,470,0,241110,2e3,0,0,0
2007-02-01,17:19:00,530,0,241570,2200,0,0,0
2007-02-01,17:20:00,528,0,241210,2200,0,0,0
2007-02-01,17:21:00,528,0,241180,2200,0,0,0
2007-02-01,17:22:00,530,0,241790,2200,0,0,0
2007-02-01,17:23:00,530,0,241720,2200,0,0,0
2007-02-01,17:24:00,606,86,240620,2600,0,0,0
2007-02-01,17:25:00,604,106,241510,2400,0,0,0
2007-02-01,17:26:00,872,96,240670,3600,0,0,0
2007-02-01,17:27:00,924,94,240170,3800,0,0,0
2007-02-01,17:28:00,922,92,239790,3800,0,0,0
2007-02-01,17:29:00,922,94,240140,3800,0,0,0
2007-02-01,17:30:00,924,96,240390,3800,0,0,0
2007-02-01,17:31:00,934,98,240950,3800,0,0,0
2007-02-01,17:32:00,948,98,241410,3800,0,0,0
2007-02-01,17:33:00,972,128,241330,4e3,0,0,0
2007-02-01,17:34:00,1040,234,241620,4400,0,0,0
2007-02-01,17:35:00,1034,232,241310,4400,0,0,0
2007-02-01,17:36:00,1030,232,241020,4400,0,0,0
2007-02-01,17:37:00,1028,232,241130,4400,0,0,0
2007-02-01,17:38:00,1056,228,240490,4400,0,0,0
2007-02-01,17:39:00,1062,218,238860,4400,0,0,0
2007-02-01,17:40:00,1268,216,239020,5400,0,0,0
2007-02-01,17:41:00,1242,220,239610,5200,0,0,0
2007-02-01,17:42:00,1010,222,239300,4200,0,0,0
2007-02-01,17:43:00,1010,224,239490,4200,0,0,0
2007-02-01,17:44:00,1010,224,239480,4200,0,0,0
2007-02-01,17:45:00,1012,226,240020,4200,0,0,0
2007-02-01,17:46:00,1008,224,239700,4200,0,0,0
2007-02-01,17:47:00,1192,270,239400,5400,0,0,0
2007-02-01,17:48:00,1626,316,239160,7e3,0,0,0
2007-02-01,17:49:00,1354,230,239570,5600,0,0,0
2007-02-01,17:50:00,1330,192,239990,5600,0,0,0
2007-02-01,17:51:00,1292,130,239990,5400,0,0,0
2007-02-01,17:52:00,1506,70,239770,6200,0,0,0
2007-02-01,17:53:00,1374,0,239150,5800,0,0,0
2007-02-01,17:54:00,1460,0,238870,6e3,0,0,0
2007-02-01,17:55:00,1462,0,239110,6e3,0,0,0
2007-02-01,17:56:00,1272,0,239540,5200,0,0,0
2007-02-01,17:57:00,1286,0,239930,5200,0,0,0
2007-02-01,17:58:00,1282,0,239700,5200,0,0,0
2007-02-01,17:59:00,1278,0,239260,5200,0,0,0
2007-02-01,18:00:00,1480,0,238990,6400,0,0,2e3
2007-02-01,18:01:00,2348,0,237290,9800,0,0,18e3
2007-02-01,18:02:00,2334,0,237280,9800,0,0,18e3
2007-02-01,18:03:00,2324,0,237470,9800,0,0,17e3
2007-02-01,18:04:00,2320,0,237720,9600,0,0,18e3
2007-02-01,18:05:00,2312,0,237510,9600,0,0,17e3
2007-02-01,18:06:00,2322,0,238180,9600,0,0,18e3
2007-02-01,18:07:00,2332,0,238860,9600,0,0,17e3
2007-02-01,18:08:00,2330,0,238860,9600,0,0,18e3
2007-02-01,18:09:00,2330,0,238830,9600,0,0,17e3
2007-02-01,18:10:00,2312,0,237860,9600,0,0,18e3
2007-02-01,18:11:00,2304,0,237390,9600,0,0,17e3
2007-02-01,18:12:00,2380,0,238840,1e4,0,0,17e3
2007-02-01,18:13:00,2430,114,238520,10200,0,0,18e3
2007-02-01,18:14:00,2428,114,238660,10200,0,0,17e3
2007-02-01,18:15:00,2416,112,238090,1e4,0,0,18e3
2007-02-01,18:16:00,2394,108,236900,1e4,0,0,17e3
2007-02-01,18:17:00,2396,108,237050,1e4,0,0,17e3
2007-02-01,18:18:00,2428,122,237730,10200,0,0,18e3
2007-02-01,18:19:00,2496,234,238250,10400,0,0,17e3
2007-02-01,18:20:00,2502,236,238600,10400,0,1e3,17e3
2007-02-01,18:21:00,2480,230,237670,10400,0,2e3,18e3
2007-02-01,18:22:00,2480,230,237630,10400,0,1e3,17e3
2007-02-01,18:23:00,2558,316,237500,10800,0,2e3,17e3
2007-02-01,18:24:00,2542,326,237070,10800,0,1e3,18e3
2007-02-01,18:25:00,2554,330,237760,10800,0,1e3,17e3
2007-02-01,18:26:00,2558,332,238080,10800,0,2e3,17e3
2007-02-01,18:27:00,2548,330,237570,10800,0,1e3,18e3
2007-02-01,18:28:00,2548,328,237420,10800,0,2e3,17e3
2007-02-01,18:29:00,2778,368,238130,11600,0,1e3,17e3
2007-02-01,18:30:00,2902,500,238040,12200,0,1e3,18e3
2007-02-01,18:31:00,2728,268,238600,11400,0,2e3,17e3
2007-02-01,18:32:00,2524,202,238130,10600,0,1e3,17e3
2007-02-01,18:33:00,2510,204,238320,10400,0,1e3,18e3
2007-02-01,18:34:00,2748,194,237020,11600,0,2e3,17e3
2007-02-01,18:35:00,2784,194,237290,11600,0,1e3,17e3
2007-02-01,18:36:00,2568,160,237140,10800,0,1e3,18e3
2007-02-01,18:37:00,2338,100,237780,9800,0,2e3,17e3
2007-02-01,18:38:00,2444,94,237630,10200,0,1e3,17e3
2007-02-01,18:39:00,2516,100,237560,10600,0,1e3,18e3
2007-02-01,18:40:00,2782,88,235630,11800,0,1e3,17e3
2007-02-01,18:41:00,2594,86,236210,11e3,0,1e3,17e3
2007-02-01,18:42:00,2574,90,236490,10800,0,2e3,17e3
2007-02-01,18:43:00,3218,232,236620,14e3,0,1e3,17e3
2007-02-01,18:44:00,3414,356,235940,15e3,0,1e3,17e3
2007-02-01,18:45:00,2664,214,235870,11200,0,1e3,17e3
2007-02-01,18:46:00,2668,214,236120,11200,0,1e3,17e3
2007-02-01,18:47:00,2606,218,236490,11e3,0,2e3,17e3
2007-02-01,18:48:00,2406,220,236470,10200,0,1e3,18e3
2007-02-01,18:49:00,2352,224,236510,1e4,0,1e3,17e3
2007-02-01,18:50:00,2710,250,236120,11400,0,1e3,17e3
2007-02-01,18:51:00,3e3,252,236350,12600,0,1e3,17e3
2007-02-01,18:52:00,3016,254,237020,12600,0,1e3,17e3
2007-02-01,18:53:00,3006,254,237070,12600,0,2e3,17e3
2007-02-01,18:54:00,2976,230,236490,12600,0,1e3,18e3
2007-02-01,18:55:00,2930,134,236440,12400,0,0,17e3
2007-02-01,18:56:00,2938,134,236740,12400,0,0,17e3
2007-02-01,18:57:00,2972,172,236410,12600,0,0,17e3
2007-02-01,18:58:00,2996,232,236350,12600,0,0,17e3
2007-02-01,18:59:00,3008,236,236960,12600,0,0,17e3
2007-02-01,19:00:00,3228,282,236670,13600,0,0,18e3
2007-02-01,19:01:00,3306,430,236580,14e3,0,0,17e3
2007-02-01,19:02:00,3196,414,236510,13600,0,0,17e3
2007-02-01,19:03:00,3088,272,236640,13e3,0,0,17e3
2007-02-01,19:04:00,2996,106,237040,12600,0,0,17e3
2007-02-01,19:05:00,3066,110,237700,12800,0,0,18e3
2007-02-01,19:06:00,2930,110,237600,12200,0,0,17e3
2007-02-01,19:07:00,2926,110,237500,12200,0,0,17e3
2007-02-01,19:08:00,2942,112,238250,12200,0,0,18e3
2007-02-01,19:09:00,2920,108,237320,12200,0,0,17e3
2007-02-01,19:10:00,2916,106,237040,12200,0,0,17e3
2007-02-01,19:11:00,2914,106,236970,12200,0,0,17e3
2007-02-01,19:12:00,2910,106,237100,12200,0,0,18e3
2007-02-01,19:13:00,2926,108,238030,12200,0,0,17e3
2007-02-01,19:14:00,2866,0,237670,12e3,0,0,17e3
2007-02-01,19:15:00,2852,0,237410,12e3,0,0,18e3
2007-02-01,19:16:00,2852,0,237580,12e3,0,0,17e3
2007-02-01,19:17:00,2824,0,236080,11800,0,0,17e3
2007-02-01,19:18:00,2822,0,236160,11800,0,0,17e3
2007-02-01,19:19:00,2830,0,236280,12e3,0,0,17e3
2007-02-01,19:20:00,2854,0,236780,12e3,0,0,17e3
2007-02-01,19:21:00,2834,0,236320,12e3,0,0,17e3
2007-02-01,19:22:00,2826,0,236020,12e3,0,0,18e3
2007-02-01,19:23:00,2828,0,236120,12e3,0,0,17e3
2007-02-01,19:24:00,2830,0,234710,12e3,0,0,17e3
2007-02-01,19:25:00,2902,124,234490,12400,0,0,16e3
2007-02-01,19:26:00,2922,128,235700,12400,0,0,17e3
2007-02-01,19:27:00,2910,128,235620,12200,0,0,17e3
2007-02-01,19:28:00,2902,126,235120,12200,0,0,17e3
2007-02-01,19:29:00,2898,124,234590,12200,0,0,17e3
2007-02-01,19:30:00,2912,126,235260,12400,0,0,17e3
2007-02-01,19:31:00,2892,124,234570,12200,0,0,17e3
2007-02-01,19:32:00,2882,124,234390,12200,0,0,17e3
2007-02-01,19:33:00,2898,128,235200,12200,0,0,17e3
2007-02-01,19:34:00,2904,130,235450,12200,0,0,17e3
2007-02-01,19:35:00,3040,122,233890,13e3,0,0,17e3
2007-02-01,19:36:00,3036,120,233560,13e3,0,0,17e3
2007-02-01,19:37:00,3214,198,234260,14e3,0,0,16e3
2007-02-01,19:38:00,4480,372,233960,19400,0,0,17e3
2007-02-01,19:39:00,4458,346,234630,19200,0,0,17e3
2007-02-01,19:40:00,3834,354,235640,16600,0,0,17e3
2007-02-01,19:41:00,2672,166,237570,11200,0,0,17e3
2007-02-01,19:42:00,2618,100,237120,11e3,0,0,18e3
2007-02-01,19:43:00,3602,254,236550,15600,0,0,17e3
2007-02-01,19:44:00,3042,144,236090,13200,0,0,17e3
2007-02-01,19:45:00,2672,176,235890,11400,0,0,17e3
2007-02-01,19:46:00,2662,190,235630,11200,0,0,17e3
2007-02-01,19:47:00,3020,250,234990,13200,0,0,17e3
2007-02-01,19:48:00,3824,354,234700,16600,0,0,17e3
2007-02-01,19:49:00,2800,248,235990,11800,0,0,17e3
2007-02-01,19:50:00,2662,186,235270,11200,0,0,17e3
2007-02-01,19:51:00,2658,186,235140,11200,0,0,17e3
2007-02-01,19:52:00,2648,184,234820,11200,0,0,17e3
2007-02-01,19:53:00,2658,186,235670,11200,0,0,17e3
2007-02-01,19:54:00,2664,188,236020,11200,0,0,17e3
2007-02-01,19:55:00,2676,190,236550,11200,0,0,17e3
2007-02-01,19:56:00,2670,188,236340,11200,0,0,17e3
2007-02-01,19:57:00,2604,164,237020,11e3,0,0,17e3
2007-02-01,19:58:00,2970,196,236070,13e3,0,0,18e3
2007-02-01,19:59:00,2828,154,236960,12200,0,0,17e3
2007-02-01,20:00:00,2380,86,238130,1e4,0,0,17e3
2007-02-01,20:01:00,2358,80,237530,9800,0,0,17e3
2007-02-01,20:02:00,2362,82,237750,9800,0,0,18e3
2007-02-01,20:03:00,2462,196,237260,10400,0,0,17e3
2007-02-01,20:04:00,2454,206,237050,10400,0,0,17e3
2007-02-01,20:05:00,2454,206,237180,10400,0,0,17e3
2007-02-01,20:06:00,2448,206,237030,10200,0,0,18e3
2007-02-01,20:07:00,2412,146,237340,10200,0,0,17e3
2007-02-01,20:08:00,2398,106,237330,1e4,0,0,17e3
2007-02-01,20:09:00,2358,102,235750,1e4,0,0,17e3
2007-02-01,20:10:00,2352,100,235500,1e4,0,0,17e3
2007-02-01,20:11:00,2424,102,235860,10200,0,0,17e3
2007-02-01,20:12:00,2612,98,235480,11e3,0,0,17e3
2007-02-01,20:13:00,2780,94,235470,11800,0,0,17e3
2007-02-01,20:14:00,2784,94,235280,11800,0,0,17e3
2007-02-01,20:15:00,2888,94,235790,12200,0,0,17e3
2007-02-01,20:16:00,3216,92,236180,13600,0,0,18e3
2007-02-01,20:17:00,3094,94,236570,13e3,0,0,17e3
2007-02-01,20:18:00,2984,94,235430,12600,0,0,17e3
2007-02-01,20:19:00,2824,0,235550,12e3,0,0,17e3
2007-02-01,20:20:00,2740,0,235960,11600,0,0,17e3
2007-02-01,20:21:00,2344,0,236470,9800,0,0,17e3
2007-02-01,20:22:00,2354,0,236600,9800,0,0,17e3
2007-02-01,20:23:00,2430,94,235840,10200,0,0,17e3
2007-02-01,20:24:00,2422,118,235530,10200,0,1e3,17e3
2007-02-01,20:25:00,2418,116,235330,10200,0,1e3,17e3
2007-02-01,20:26:00,2412,116,235060,10200,0,2e3,17e3
2007-02-01,20:27:00,2392,112,233690,10200,0,1e3,17e3
2007-02-01,20:28:00,2396,112,234080,10200,0,2e3,17e3
2007-02-01,20:29:00,2360,116,234730,1e4,0,1e3,17e3
2007-02-01,20:30:00,2358,118,235350,1e4,0,1e3,17e3
2007-02-01,20:31:00,2184,180,235570,9200,0,2e3,17e3
2007-02-01,20:32:00,1964,210,236890,8200,0,1e3,17e3
2007-02-01,20:33:00,1818,206,237180,7600,0,2e3,17e3
2007-02-01,20:34:00,1702,198,237380,7200,0,1e3,17e3
2007-02-01,20:35:00,1702,198,237520,7200,0,1e3,18e3
2007-02-01,20:36:00,1702,200,237760,7200,0,2e3,17e3
2007-02-01,20:37:00,1706,202,238380,7200,0,1e3,17e3
2007-02-01,20:38:00,1696,200,237790,7200,0,1e3,18e3
2007-02-01,20:39:00,1698,200,238070,7200,0,1e3,17e3
2007-02-01,20:40:00,1704,202,238660,7200,0,2e3,18e3
2007-02-01,20:41:00,1698,200,238230,7e3,0,1e3,17e3
2007-02-01,20:42:00,1810,322,238350,7600,0,1e3,17e3
2007-02-01,20:43:00,1818,338,239530,7600,0,1e3,18e3
2007-02-01,20:44:00,1824,344,240240,7600,0,2e3,18e3
2007-02-01,20:45:00,1812,338,239470,7600,0,1e3,17e3
2007-02-01,20:46:00,1724,332,238390,7200,0,1e3,18e3
2007-02-01,20:47:00,1624,246,238470,6800,0,1e3,17e3
2007-02-01,20:48:00,1622,238,239130,6800,0,1e3,18e3
2007-02-01,20:49:00,1618,236,238870,6800,0,2e3,17e3
2007-02-01,20:50:00,1604,230,237870,6800,0,1e3,17e3
2007-02-01,20:51:00,1618,236,239110,6800,0,1e3,18e3
2007-02-01,20:52:00,1616,236,239030,6800,0,1e3,17e3
2007-02-01,20:53:00,1612,234,238760,6800,0,1e3,18e3
2007-02-01,20:54:00,1612,236,238780,6800,0,2e3,17e3
2007-02-01,20:55:00,1606,232,238350,6800,0,1e3,18e3
2007-02-01,20:56:00,1572,176,238200,6600,0,0,17e3
2007-02-01,20:57:00,1530,112,237730,6400,0,0,18e3
2007-02-01,20:58:00,1458,0,238e3,6e3,0,0,17e3
2007-02-01,20:59:00,1444,0,238180,6e3,0,0,17e3
2007-02-01,21:00:00,1436,0,237560,6e3,0,0,18e3
2007-02-01,21:01:00,1440,0,237310,6e3,0,0,17e3
2007-02-01,21:02:00,1448,0,237900,6e3,0,0,17e3
2007-02-01,21:03:00,1456,0,238620,6e3,0,0,18e3
2007-02-01,21:04:00,1458,0,239440,6e3,0,0,17e3
2007-02-01,21:05:00,1448,0,238620,6e3,0,0,18e3
2007-02-01,21:06:00,1454,0,239080,6e3,0,0,17e3
2007-02-01,21:07:00,1454,0,239040,6e3,0,0,18e3
2007-02-01,21:08:00,1454,0,239090,6e3,0,0,17e3
2007-02-01,21:09:00,1460,0,239540,6e3,0,0,18e3
2007-02-01,21:10:00,1462,0,239880,6e3,0,0,17e3
2007-02-01,21:11:00,1460,0,239640,6e3,0,0,18e3
2007-02-01,21:12:00,1454,0,239130,6e3,0,0,18e3
2007-02-01,21:13:00,1440,0,237880,6e3,0,0,17e3
2007-02-01,21:14:00,1446,0,238430,6e3,0,0,17e3
2007-02-01,21:15:00,1526,70,238450,6400,0,0,18e3
2007-02-01,21:16:00,1526,86,238350,6400,0,0,17e3
2007-02-01,21:17:00,1536,88,239140,6400,0,0,18e3
2007-02-01,21:18:00,1534,88,238840,6400,0,0,17e3
2007-02-01,21:19:00,1532,88,238830,6400,0,0,18e3
2007-02-01,21:20:00,1512,82,237450,6400,0,0,17e3
2007-02-01,21:21:00,1580,148,237780,6600,0,0,17e3
2007-02-01,21:22:00,1620,210,237550,6800,0,0,18e3
2007-02-01,21:23:00,1624,214,238420,6800,0,0,17e3
2007-02-01,21:24:00,1636,220,239440,6800,0,0,18e3
2007-02-01,21:25:00,1626,216,238840,6800,0,0,17e3
2007-02-01,21:26:00,1620,216,238520,6800,0,0,18e3
2007-02-01,21:27:00,1616,214,238380,6800,0,0,17e3
2007-02-01,21:28:00,1580,162,238500,6600,0,0,17e3
2007-02-01,21:29:00,1666,114,238790,7e3,0,0,18e3
2007-02-01,21:30:00,1690,118,239760,7e3,0,0,17e3
2007-02-01,21:31:00,1678,120,240020,7e3,0,0,18e3
2007-02-01,21:32:00,1578,122,239820,6600,0,0,18e3
2007-02-01,21:33:00,1494,122,239620,6200,0,0,17e3
2007-02-01,21:34:00,1494,122,239670,6200,0,0,18e3
2007-02-01,21:35:00,1490,122,239790,6200,0,0,18e3
2007-02-01,21:36:00,1486,122,239590,6200,0,0,17e3
2007-02-01,21:37:00,1422,0,239590,5800,0,0,18e3
2007-02-01,21:38:00,1392,0,239390,5800,0,0,17e3
2007-02-01,21:39:00,1384,0,238790,5800,0,0,18e3
2007-02-01,21:40:00,1386,0,239e3,5800,0,0,17e3
2007-02-01,21:41:00,1384,0,238680,5800,0,0,18e3
2007-02-01,21:42:00,1388,0,239020,5800,0,0,17e3
2007-02-01,21:43:00,1400,0,239460,5800,0,0,18e3
2007-02-01,21:44:00,1396,0,239130,5800,0,0,17e3
2007-02-01,21:45:00,1496,0,238620,6200,0,0,18e3
2007-02-01,21:46:00,1542,0,239130,6400,0,0,17e3
2007-02-01,21:47:00,1460,0,239e3,6e3,0,0,18e3
2007-02-01,21:48:00,1562,0,238130,6600,0,0,17e3
2007-02-01,21:49:00,2484,0,238040,10400,0,0,18e3
2007-02-01,21:50:00,1870,0,239100,7800,0,0,17e3
2007-02-01,21:51:00,1716,0,239070,7e3,0,0,18e3
2007-02-01,21:52:00,1712,0,238790,7e3,0,0,17e3
2007-02-01,21:53:00,1710,0,238660,7e3,0,0,18e3
2007-02-01,21:54:00,1702,0,238140,7e3,0,0,17e3
2007-02-01,21:55:00,1706,0,238400,7e3,0,0,17e3
2007-02-01,21:56:00,1712,0,238760,7e3,0,0,18e3
2007-02-01,21:57:00,1728,0,239860,7200,0,0,17e3
2007-02-01,21:58:00,1738,80,239580,7200,0,0,18e3
2007-02-01,21:59:00,1542,92,239710,6400,0,0,18e3
2007-02-01,22:00:00,1542,92,239630,6400,0,0,17e3
2007-02-01,22:01:00,1648,208,239360,6800,0,0,18e3
2007-02-01,22:02:00,1658,230,240900,6800,0,0,18e3
2007-02-01,22:03:00,1658,234,241440,6800,0,0,17e3
2007-02-01,22:04:00,1650,230,240990,6800,0,0,18e3
2007-02-01,22:05:00,1638,226,240270,6800,0,0,18e3
2007-02-01,22:06:00,1622,220,239110,6800,0,0,17e3
2007-02-01,22:07:00,1618,218,239070,6800,0,0,18e3
2007-02-01,22:08:00,1622,220,239370,6800,0,0,18e3
